VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2020-01-01 01:15:37,2020-01-01 01:29:17,N,1,7,56,1,6.64,20,0.5,0.5,0,0,,0.3,21.3,2,1,0
2,2020-01-01 01:43:04,2020-01-01 01:55:07,N,1,82,129,1,1.49,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,2020-01-01 00:22:10,2020-01-01 00:31:30,N,1,51,51,1,1.81,8.5,0.5,0.5,0,0,,0.3,9.8,1,1,0
2,2020-01-01 00:57:36,2020-01-01 01:10:53,N,1,208,18,1,5.85,18.5,0.5,0.5,0,0,,0.3,19.8,1,1,0
2,2020-01-01 01:35:55,2020-01-01 01:46:09,N,1,181,25,2,2.18,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,2020-01-01 01:53:58,2020-01-01 02:09:56,N,1,106,14,2,5.65,19,0.5,0.5,0,0,,0.3,20.3,2,1,0
2,2020-01-01 01:55:21,2020-01-01 02:06:01,N,1,82,129,1,1.62,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,2020-01-01 01:11:41,2020-01-01 01:11:43,N,5,264,264,1,.00,10,0,0,0,0,,0.3,10.3,1,2,0
2,2020-01-01 01:52:37,2020-01-01 02:09:16,N,1,130,191,1,4.21,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,0
2,2020-01-01 01:18:51,2020-01-01 01:26:31,N,1,263,236,5,1.08,6.5,0.5,0.5,2.11,0,,0.3,12.66,1,1,2.75
2,2020-01-01 01:41:22,2020-01-01 01:57:46,N,1,145,223,5,3.29,14,0.5,0.5,3.06,0,,0.3,18.36,1,1,0
1,2020-01-01 01:09:39,2020-01-01 01:09:47,N,1,223,223,1,13.50,2.5,0.5,0.5,0,0,,0.3,3.8,4,1,0
2,2020-01-01 01:12:13,2020-01-01 01:18:49,N,1,66,65,1,1.05,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2020-01-01 01:24:45,2020-01-01 01:36:10,N,1,66,13,1,3.34,12.5,0.5,0.5,0,0,,0.3,16.55,2,1,2.75
2,2020-01-01 01:48:25,2020-01-01 02:17:53,N,1,66,141,1,7.55,27,0.5,0.5,4.66,0,,0.3,35.71,1,1,2.75
1,2020-01-01 01:16:13,2020-01-01 01:36:23,N,1,7,182,1,8.40,26,0.5,0.5,0,6.12,,0.3,33.42,2,1,0
1,2020-01-01 01:56:42,2020-01-01 02:09:45,N,1,179,112,1,6.60,20,0.5,0.5,4.25,0,,0.3,25.55,1,1,0
1,2020-01-01 01:16:52,2020-01-01 01:36:48,N,1,75,116,1,3.60,16,0.5,0.5,0,0,,0.3,17.3,2,1,0
1,2020-01-01 01:50:46,2020-01-01 02:01:51,N,1,166,74,1,1.70,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,2020-01-01 01:33:28,2020-01-01 01:54:07,N,1,7,17,1,8.59,26.5,0.5,0.5,2,0,,0.3,29.8,1,1,0
1,2020-01-01 01:18:52,2020-01-01 01:25:09,N,1,116,42,2,1.00,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
1,2020-01-01 01:30:36,2020-01-01 01:38:32,N,1,42,74,1,1.30,7.5,0.5,0.5,2.2,0,,0.3,11,1,1,0
1,2020-01-01 01:43:12,2020-01-01 01:51:57,N,1,75,238,2,2.00,9,3.25,0.5,2.6,0,,0.3,15.65,1,1,2.75
2,2020-01-01 01:24:48,2020-01-01 02:05:50,N,1,33,162,1,6.63,32,0.5,0.5,0,0,,0.3,36.05,2,1,2.75
2,2020-01-01 01:29:40,2020-01-01 01:36:26,N,5,255,255,2,.05,65,0,0,0,0,,0.3,65.3,2,2,0
2,2020-01-01 01:15:32,2020-01-01 01:38:02,N,5,80,243,2,13.43,65,0,0,0,6.12,,0.3,71.42,1,2,0
2,2020-01-01 01:28:11,2020-01-01 01:36:02,N,1,66,52,6,1.71,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,0
2,2020-01-01 01:45:12,2020-01-01 02:06:19,N,1,33,114,6,3.84,16.5,0.5,0.5,4.11,0,,0.3,24.66,1,1,2.75
2,2020-01-01 01:47:59,2020-01-01 02:01:37,N,1,74,235,1,5.18,17,0.5,0.5,0,0,,0.3,18.3,2,1,0
2,2020-01-01 01:27:51,2020-01-01 01:35:37,N,1,129,223,1,2.50,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,2020-01-01 01:00:40,2020-01-01 01:08:34,N,1,255,256,1,.94,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,0
2,2020-01-01 01:10:09,2020-01-01 01:26:24,N,1,255,36,1,2.65,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,0
2,2020-01-01 01:29:51,2020-01-01 01:53:01,N,1,36,61,1,3.75,16.5,0.5,0.5,4.45,0,,0.3,22.25,1,1,0
2,2020-01-01 01:06:28,2020-01-01 01:22:19,N,1,255,49,2,3.05,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1,0
2,2020-01-01 01:13:36,2020-01-01 01:25:53,N,1,7,82,1,2.76,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,2019-12-31 20:27:53,2020-01-01 19:45:52,N,1,223,130,5,10.19,29.5,0.5,0.5,6.16,0,,0.3,36.96,1,1,0
2,2020-01-01 01:03:47,2020-01-01 01:07:20,N,1,74,41,1,.60,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2020-01-01 01:08:20,2020-01-01 01:14:48,N,1,41,152,1,.95,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2020-01-01 01:19:12,2020-01-01 01:24:41,N,1,116,244,1,.89,6,0.5,0.5,1.82,0,,0.3,9.12,1,1,0
2,2020-01-01 01:27:10,2020-01-01 01:35:55,N,1,244,166,1,1.74,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1,0
2,2020-01-01 01:40:44,2020-01-01 01:47:19,N,1,166,116,1,1.33,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2020-01-01 01:50:09,2020-01-01 01:54:47,N,1,116,116,1,.54,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2020-01-01 01:58:51,2020-01-01 02:16:02,N,1,116,239,1,3.56,14.5,0.5,0.5,3.71,0,,0.3,22.26,1,1,2.75
2,2020-01-01 01:17:59,2020-01-01 01:31:35,N,1,74,24,1,2.02,10.5,0.5,0.5,7,0,,0.3,18.8,1,1,0
2,2020-01-01 01:41:28,2020-01-01 01:50:46,N,1,75,141,1,1.52,8,0.5,0.5,0,0,,0.3,12.05,1,1,2.75
2,2020-01-01 02:00:28,2020-01-01 02:08:21,N,1,145,146,1,1.62,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,0
1,2020-01-01 01:07:47,2020-01-01 01:21:32,N,1,106,89,1,3.30,13.5,0.5,0.5,4.4,0,,0.3,19.2,1,1,0
2,2020-01-01 01:09:45,2020-01-01 01:14:01,N,1,41,75,1,.84,5,0.5,0.5,1,0,,0.3,7.3,1,1,0
2,2020-01-01 01:22:32,2020-01-01 01:31:09,N,1,74,41,1,1.31,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2020-01-01 01:17:08,2020-01-01 01:32:48,N,1,256,17,1,2.70,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,2020-01-01 01:04:43,2020-01-01 01:33:40,N,1,256,233,2,4.96,23,0.5,0.5,6.76,0,,0.3,33.81,1,1,2.75
2,2020-01-01 01:54:23,2020-01-01 02:05:22,N,1,112,37,4,1.84,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,0
2,2020-01-01 01:02:18,2020-01-01 01:23:15,N,1,94,75,1,7.18,23,0.5,0.5,0,0,,0.3,24.3,2,1,0
2,2020-01-01 01:28:03,2020-01-01 01:33:07,N,1,74,75,1,.87,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2020-01-01 01:06:02,2020-01-01 01:25:38,N,1,7,157,1,3.56,15,0.5,0.5,4.08,0,,0.3,20.38,1,1,0
2,2020-01-01 01:52:05,2020-01-01 01:56:26,N,1,7,7,1,.86,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,0
2,2020-01-01 01:59:29,2020-01-02 01:56:26,N,1,7,223,1,1.49,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2020-01-01 01:12:30,2020-01-01 01:26:26,N,1,244,159,5,2.13,10.5,0.5,0.5,1.77,0,,0.3,13.57,1,1,0
2,2020-01-01 01:10:21,2020-01-01 01:40:17,N,1,75,136,1,5.99,22,0.5,0.5,5.82,0,,0.3,29.12,1,1,0
1,2020-01-01 01:06:01,2020-01-01 01:09:45,N,1,223,223,1,.60,5,0.5,0.5,1.7,0,,0.3,8,1,1,0
1,2020-01-01 01:28:51,2020-01-01 01:41:54,N,1,223,226,2,2.50,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
2,2020-01-01 01:05:18,2020-01-01 01:13:35,N,1,82,129,1,2.15,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,2020-01-01 01:23:28,2020-01-01 01:34:45,N,1,145,256,1,3.00,11,0.5,0.5,3.08,0,,0.3,15.38,1,1,0
2,2020-01-01 01:40:14,2020-01-01 01:54:56,N,1,256,129,1,5.19,17.5,0.5,0.5,4.7,0,,0.3,23.5,1,1,0
2,2020-01-01 01:21:44,2020-01-01 01:38:03,N,1,82,216,1,10.45,29,0.5,0.5,0,0,,0.3,30.3,2,1,0
2,2020-01-01 01:45:02,2020-01-01 01:55:10,N,1,216,258,1,2.28,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,2020-01-01 01:34:32,2020-01-01 01:37:25,N,1,52,33,1,.85,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1,0
2,2020-01-01 01:48:33,2020-01-01 01:57:33,N,1,65,97,1,.89,7.5,0.5,0.5,0,0,,0.3,8.8,1,1,0
2,2020-01-01 01:04:02,2020-01-01 01:20:24,N,1,74,238,1,2.83,13.5,0.5,0.5,5.26,0,,0.3,22.81,1,1,2.75
2,2020-01-01 01:22:36,2020-01-01 01:43:58,N,1,112,225,1,3.75,16,0.5,0.5,0,0,,0.3,17.3,1,1,0
2,2020-01-01 01:18:32,2020-01-01 01:28:19,N,1,260,157,1,1.64,8,0.5,0.5,2.79,0,,0.3,12.09,1,1,0
1,2020-01-01 01:12:43,2020-01-01 01:42:11,N,1,129,225,1,.00,26.2,0,0.5,0,0,,0.3,27,1,1,0
2,2020-01-01 01:46:35,2020-01-01 01:55:57,N,1,95,56,2,1.69,8.5,0.5,0.5,9.8,0,,0.3,19.6,1,1,0
2,2020-01-01 01:02:49,2020-01-01 01:08:09,N,1,146,7,2,1.08,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2020-01-01 01:54:56,2020-01-01 02:13:09,N,1,7,42,2,6.53,20,0.5,0.5,4.81,0,,0.3,28.86,1,1,2.75
2,2020-01-01 01:04:59,2020-01-01 01:16:41,N,1,129,226,2,3.09,13,0.5,0.5,0.05,0,,0.3,14.35,1,1,0
2,2020-01-01 01:10:10,2020-01-01 01:19:38,N,1,7,226,1,1.38,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2020-01-01 01:22:59,2020-01-01 01:39:44,N,1,226,129,1,2.25,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,0
2,2020-01-01 01:29:53,2020-01-01 01:48:18,N,1,74,51,1,9.85,28,0.5,0.5,0,0,,0.3,29.3,2,1,0
1,2020-01-01 01:24:42,2020-01-01 01:32:34,N,1,95,95,1,1.30,7,0.5,0.5,2.45,0,,0.3,10.75,1,1,0
1,2020-01-01 01:40:56,2020-01-01 01:53:26,N,1,95,121,1,2.40,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
2,2020-01-01 01:11:24,2020-01-01 01:20:51,N,1,41,238,1,2.03,9,0.5,0.5,0,0,,0.3,13.05,2,1,2.75
2,2020-01-01 01:34:57,2020-01-01 01:35:43,N,1,41,41,1,.21,3,0.5,0.5,0,0,,0.3,4.3,2,1,0
2,2020-01-01 01:38:56,2020-01-01 02:00:21,N,1,41,246,1,6.30,21.5,0.5,0.5,2,0,,0.3,27.55,1,1,2.75
2,2020-01-01 01:22:26,2020-01-01 01:31:47,N,1,74,141,6,2.59,10,0.5,0.5,2.81,0,,0.3,16.86,1,1,2.75
2,2020-01-01 01:39:02,2020-01-01 01:52:16,N,1,75,88,6,9.21,25.5,0.5,0.5,0,0,,0.3,29.55,1,1,2.75
2,2020-01-01 01:24:13,2020-01-01 01:34:22,N,1,226,145,1,1.45,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2020-01-01 01:35:25,2020-01-01 01:51:08,N,1,145,260,1,2.90,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,0
2,2020-01-01 01:44:11,2020-01-01 01:57:08,N,1,257,85,1,2.54,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
2,2020-01-01 01:31:38,2020-01-01 02:20:37,N,1,97,237,2,8.91,38.5,0.5,0.5,8.51,0,,0.3,51.06,1,1,2.75
2,2020-01-01 01:49:42,2020-01-01 02:02:58,N,1,129,7,1,2.03,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,2020-01-01 01:36:58,2020-01-01 01:46:56,N,1,33,49,1,1.95,8.5,0.5,0.5,2.45,0,,0.3,12.25,1,1,0
2,2020-01-01 01:50:02,2020-01-01 02:01:52,N,1,49,80,1,3.08,12,0.5,0.5,2,0,,0.3,15.3,1,1,0
1,2020-01-01 01:08:41,2020-01-01 01:17:47,N,1,112,255,2,1.00,7.5,0.5,0.5,1.1,0,,0.3,9.9,1,1,0
2,2020-01-01 01:19:50,2020-01-01 01:32:37,N,1,82,56,4,5.82,18,0.5,0.5,2,0,,0.3,21.3,1,1,0
2,2020-01-01 01:45:34,2020-01-01 01:56:51,N,1,82,226,3,2.09,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,2020-01-01 01:28:07,2020-01-01 01:56:12,N,1,14,67,1,4.89,19.5,0.5,0.5,0,0,,0.3,20.8,2,1,0
2,2020-01-01 01:13:19,2020-01-01 01:51:36,N,1,40,200,1,24.46,64,0.5,0.5,0,6.12,,0.3,71.42,1,1,0
2,2020-01-01 01:33:18,2020-01-01 01:38:06,N,1,61,61,1,.83,5.5,0.5,0.5,0,0,,0.3,6.8,1,1,0
2,2020-01-01 01:50:22,2020-01-01 01:50:46,N,1,225,17,1,.03,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
2,2020-01-01 01:30:17,2020-01-01 01:43:12,N,1,56,129,1,2.15,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
1,2020-01-01 01:06:02,2020-01-01 01:07:19,N,1,41,41,1,.10,3,0.5,0.5,0,0,,0.3,4.3,3,1,0
1,2020-01-01 01:26:22,2020-01-01 01:30:23,N,1,74,41,1,.70,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
1,2020-01-01 01:33:06,2020-01-01 01:50:20,N,1,41,159,1,3.00,14,0.5,0.5,0,0,,0.3,15.3,3,1,0
2,2020-01-01 01:14:31,2020-01-01 01:23:27,N,1,25,97,5,1.24,8,0.5,0.5,2.79,0,,0.3,12.09,1,1,0
2,2020-01-01 01:25:58,2020-01-01 01:30:07,N,1,97,49,5,.56,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2020-01-01 01:32:21,2020-01-01 01:47:16,N,1,49,188,5,2.56,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
1,2020-01-01 01:51:11,2020-01-01 01:57:48,N,1,130,135,1,2.40,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,2020-01-01 01:18:50,2020-01-01 01:28:57,N,1,65,181,1,1.50,8.5,0.5,0.5,2.45,0,,0.3,12.25,1,1,0
2,2020-01-01 01:33:08,2020-01-01 01:38:39,N,1,181,257,1,1.02,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2020-01-01 01:45:43,2020-01-01 01:59:54,N,1,181,89,1,3.46,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,0
2,2020-01-01 01:38:51,2020-01-01 01:45:47,N,5,66,65,2,1.44,20,0,0,1,0,,0.3,21.3,1,2,0
2,2020-01-01 01:13:33,2020-01-01 01:23:34,N,1,82,70,1,3.30,12,0.5,0.5,2.66,0,,0.3,15.96,1,1,0
1,2020-01-01 01:14:27,2020-01-01 01:40:41,N,1,255,61,2,4.00,18,0.5,0.5,10,0,,0.3,29.3,1,1,0
1,2020-01-01 01:45:34,2020-01-01 01:50:08,N,1,189,61,1,1.00,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
1,2020-01-01 01:10:08,2020-01-01 01:16:04,N,1,116,244,1,1.30,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
1,2020-01-01 01:22:20,2020-01-01 01:38:30,N,1,244,41,1,2.70,13.5,0.5,0.5,1.2,0,,0.3,16,1,1,0
1,2020-01-01 01:40:49,2020-01-01 01:48:44,N,1,41,75,2,1.30,7.5,0.5,0.5,2.6,0,,0.3,11.4,1,1,0
1,2020-01-01 01:07:12,2020-01-01 01:14:16,N,1,7,146,2,1.40,7,0.5,0.5,1.65,0,,0.3,9.95,1,1,0
1,2020-01-01 01:19:47,2020-01-01 01:24:10,N,1,146,7,2,1.00,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
1,2020-01-01 01:27:22,2020-01-01 01:41:38,N,1,7,260,3,3.10,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,0
1,2020-01-01 01:44:20,2020-01-01 01:55:29,N,1,7,226,3,2.30,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
1,2020-01-01 01:59:04,2020-01-01 02:24:43,N,1,226,188,1,7.20,24.5,0.5,0.5,3,0,,0.3,28.8,1,1,0
2,2020-01-01 01:30:19,2020-01-01 01:33:37,N,1,80,255,1,.44,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,0
2,2020-01-01 01:36:31,2020-01-01 01:50:36,N,1,255,145,1,2.96,12.5,0.5,0.5,3.45,0,,0.3,17.25,1,1,0
2,2020-01-01 01:58:35,2020-01-01 02:02:16,N,1,193,193,1,.10,4,0.5,0.5,0,0,,0.3,5.3,1,1,0
2,2020-01-01 01:06:02,2020-01-01 01:16:59,N,1,226,229,1,2.95,11.5,0.5,0.5,0,0,,0.3,15.55,2,1,2.75
1,2020-01-01 01:23:53,2020-01-01 01:34:49,N,1,222,76,1,2.00,10,0.5,0.5,0,0,,0.3,11.3,1,1,0
1,2020-01-01 01:47:35,2020-01-01 02:15:39,N,1,35,62,1,4.80,21,0.5,0.5,0,0,,0.3,22.3,2,1,0
2,2020-01-01 01:18:52,2020-01-01 01:41:26,N,1,97,188,1,3.20,16,0.5,0.5,5.19,0,,0.3,22.49,1,1,0
2,2020-01-01 01:56:56,2020-01-01 02:15:21,N,1,181,255,1,3.99,15,0.5,0.5,4.08,0,,0.3,20.38,1,1,0
2,2020-01-01 01:13:28,2020-01-01 01:19:49,N,1,82,83,1,1.39,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1,0
2,2020-01-01 01:25:49,2020-01-01 01:35:20,N,1,223,129,1,2.10,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1,0
1,2020-01-01 01:22:23,2020-01-01 01:44:51,N,1,40,22,1,7.20,23.5,0.5,0.5,4.95,0,,0.3,29.75,1,1,0
2,2020-01-01 01:10:53,2020-01-01 01:28:25,N,1,7,262,1,4.46,16.5,0.5,0.5,5.14,0,,0.3,25.69,1,1,2.75
2,2020-01-01 01:46:17,2020-01-01 01:53:33,N,1,7,223,1,1.62,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2020-01-01 01:12:42,2020-01-01 01:20:37,N,1,7,223,1,1.31,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2020-01-01 01:31:24,2020-01-01 01:33:58,N,1,223,223,1,.90,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2020-01-01 01:30:28,2020-01-01 01:46:36,N,1,41,244,1,3.01,13,0.5,0.5,0,0,,0.3,14.3,2,1,0
2,2020-01-01 01:51:42,2020-01-01 02:34:50,N,1,116,225,1,13.94,43.5,0.5,0.5,0,0,,0.3,47.55,2,1,2.75
2,2020-01-01 01:20:55,2020-01-01 01:26:59,N,1,129,260,1,1.05,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2020-01-01 01:38:57,2020-01-01 01:43:02,N,1,83,260,1,.83,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2020-01-01 01:55:39,2020-01-01 02:10:08,N,1,82,7,1,2.93,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,0
2,2020-01-01 01:49:40,2020-01-01 02:22:17,N,1,33,236,1,9.68,32,0.5,0.5,7.21,0,,0.3,43.26,1,1,2.75
2,2020-01-01 01:47:40,2020-01-01 01:49:54,N,1,95,95,1,.79,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
1,2020-01-01 01:07:59,2020-01-01 01:21:32,N,1,66,148,1,3.00,12.5,3.25,0.5,0,0,,0.3,16.55,2,1,2.75
1,2020-01-01 01:35:49,2020-01-01 01:39:29,N,1,65,40,1,1.30,5.5,0.5,0.5,1.35,0,,0.3,8.15,1,1,0
1,2020-01-01 01:41:19,2020-01-01 01:56:23,N,1,40,233,1,7.90,23,3.25,0.5,6.75,0,,0.3,33.8,1,1,2.75
2,2020-01-01 01:37:06,2020-01-01 01:49:48,N,1,129,226,1,1.72,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,2020-01-01 01:01:35,2020-01-01 01:08:43,N,1,74,42,1,1.52,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,0
2,2020-01-01 01:20:38,2020-01-01 01:26:37,N,1,24,74,1,1.35,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,0
2,2020-01-01 01:30:52,2020-01-01 01:37:45,N,1,41,166,1,1.32,7,0.5,0.5,2.49,0,,0.3,10.79,1,1,0
2,2020-01-01 01:48:42,2020-01-01 02:06:59,N,1,166,48,1,3.08,14,0.5,0.5,2,0,,0.3,20.05,1,1,2.75
2,2020-01-01 01:49:33,2020-01-01 01:56:53,N,1,208,208,1,2.01,8.5,0.5,0.5,0.49,0,,0.3,12.24,1,1,0
2,2019-12-31 23:21:30,2019-12-31 23:30:59,N,1,130,10,1,1.66,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2020-01-01 01:02:48,2020-01-01 01:11:25,N,1,82,129,1,1.14,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,2020-01-01 01:06:13,2020-01-01 01:25:57,N,4,60,265,1,7.89,27,0.5,0.5,0,0,,0.3,28.3,1,1,0
2,2020-01-01 01:40:58,2020-01-01 01:47:59,N,1,146,7,1,1.21,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2020-01-01 02:00:15,2020-01-01 02:16:28,N,1,145,82,1,3.47,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,0
2,2020-01-01 01:18:04,2020-01-01 01:18:58,N,1,80,80,1,.19,3,0.5,0.5,0,0,,0.3,4.3,2,1,0
2,2020-01-01 01:36:41,2020-01-01 01:40:47,N,1,189,181,1,.76,5,0.5,0.5,0,0,,0.3,6.3,1,1,0
2,2020-01-01 01:44:18,2020-01-01 01:54:07,N,1,181,40,1,2.05,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,0
2,2020-01-01 01:58:20,2020-01-01 02:19:56,N,1,25,112,1,6.05,20.5,0.5,0.5,3,0,,0.3,24.8,1,1,0
2,2020-01-01 01:20:02,2020-01-01 01:28:16,N,1,223,7,1,.97,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2020-01-01 01:39:26,2020-01-01 01:40:20,N,1,223,223,1,.03,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
2,2020-01-01 01:26:42,2020-01-01 01:51:22,N,1,7,65,1,9.98,30.5,0.5,0.5,7.95,0,,0.3,39.75,1,1,0
2,2020-01-01 01:09:20,2020-01-01 01:18:44,N,1,145,226,1,1.75,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,2020-01-01 01:29:39,2020-01-01 01:34:02,N,1,260,129,1,.51,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2020-01-01 01:12:19,2020-01-01 01:39:59,N,1,116,186,1,6.69,24.5,0.5,0.5,0,0,,0.3,28.55,2,1,2.75
2,2020-01-01 01:27:54,2020-01-01 02:03:46,N,1,33,143,1,7.25,27.5,0.5,0.5,6,0,,0.3,37.55,1,1,2.75
2,2020-01-01 01:23:48,2020-01-01 01:37:52,N,1,80,112,1,2.65,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1,0
2,2020-01-01 01:41:44,2020-01-01 01:51:43,N,1,112,233,1,2.97,11,0.5,0.5,3.01,0,,0.3,18.06,1,1,2.75
2,2020-01-01 01:12:51,2020-01-01 01:30:36,N,5,256,192,1,9.00,60,0,0,12.06,0,,0.3,72.36,1,2,0
2,2020-01-01 01:37:12,2020-01-01 01:45:52,N,5,92,53,1,2.76,15,0,0,3.06,0,,0.3,18.36,1,2,0
2,2020-01-01 01:11:56,2020-01-01 01:25:24,N,1,82,70,1,2.27,11,0.5,0.5,2.46,0,,0.3,14.76,1,1,0
2,2020-01-01 01:19:39,2020-01-01 01:28:10,N,1,189,106,1,1.24,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,0
2,2020-01-01 01:31:38,2020-01-01 01:55:47,N,1,106,87,1,4.38,18.5,0.5,0.5,4.51,0,,0.3,27.06,1,1,2.75
2,2020-01-01 01:22:47,2020-01-01 01:39:23,N,1,227,33,1,5.87,20,0.5,0.5,0,0,,0.3,21.3,2,1,0
2,2020-01-01 01:50:51,2020-01-01 02:00:51,N,1,181,61,1,1.91,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2020-01-01 01:02:21,2020-01-01 01:25:03,N,1,189,249,1,4.26,18,0.5,0.5,2.2,0,,0.3,24.25,1,1,2.75
2,2020-01-01 02:03:40,2020-01-01 02:27:41,N,1,7,198,1,4.58,18,0.5,0.5,3.86,0,,0.3,23.16,1,1,0
2,2020-01-01 01:16:32,2020-01-01 01:54:57,N,1,181,48,1,7.88,30,0.5,0.5,4,0,,0.3,38.05,1,1,2.75
2,2020-01-01 00:22:26,2020-01-01 00:45:49,N,1,33,13,1,3.66,16.5,0.5,0.5,0,0,,0.3,20.55,2,1,2.75
2,2020-01-01 01:03:01,2020-01-01 01:10:37,N,1,223,7,1,1.22,7,0.5,0.5,2.49,0,,0.3,10.79,1,1,0
2,2020-01-01 01:44:22,2020-01-01 02:02:27,N,1,112,189,1,5.01,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1,0
2,2020-01-01 01:18:03,2020-01-01 01:36:04,N,1,256,36,1,3.50,14,0.5,0.5,3.06,0,,0.3,18.36,1,1,0
2,2020-01-01 01:11:40,2020-01-01 01:39:54,N,1,42,232,5,13.06,36.5,0.5,0.5,0,0,,0.3,40.55,1,1,2.75
2,2020-01-01 01:38:21,2020-01-01 01:43:17,N,1,74,74,1,.96,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2020-01-01 01:46:49,2020-01-01 01:55:01,N,1,41,151,1,1.64,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,2020-01-01 01:11:48,2020-01-01 01:21:19,N,1,226,145,1,1.34,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
